DateTime,Compressor A1 (kW),Compressor B1 (kW),Compressor C 1(kW),Compressor D1 (kW),Compressor A2 (kW),Compressor B2 (kW),Compressor C2 (kW),Compressor D2 (kW),Pressure (psig)
5/9/2022 1:58,154.5,280.7,375.5,439.5,168.9,281,373.7,416.2,82.242
5/9/2022 1:59,162.7,285.2,382,442.5,162.3,277.6,373.2,413.5,82.116
5/9/2022 2:00,152.7,286.4,365.7,454.1,154.9,282.7,372.5,411.6,81.864
5/9/2022 2:01,157,292,389.6,440.7,161,277.2,371.7,410.4,81.548
5/9/2022 2:02,165.1,289.8,385.3,420.3,166,277.6,377,413,82.305
5/9/2022 2:03,167.1,277.2,372.7,416,162.6,284.2,382.9,406.9,82.305
5/9/2022 2:04,162.3,287.6,390,423.1,163.8,286,371.6,406.6,80.854
5/9/2022 2:05,157.5,286,411.3,429.2,162.2,275.1,369.6,417.4,80.224
5/9/2022 2:06,157.5,283.2,424.3,454.4,158.8,274.1,370.8,413.4,79.971
5/9/2022 2:07,158.4,291.3,407,425.1,167,281.8,376.1,413.1,80.413
5/9/2022 2:08,163.4,283.2,414.9,419,172.7,276.7,385.9,410.2,80.602
5/9/2022 2:09,162.9,287.8,414.6,415.2,160.1,279.5,409.5,417.7,80.476
5/9/2022 2:10,159.9,287.8,417.5,427.2,158.6,284.7,410.9,412.2,80.602
5/9/2022 2:11,159.6,294.2,419.8,475.8,168.8,279.1,405.3,410.2,80.791
5/9/2022 2:12,154.8,285,425.3,432.7,169.6,275,394.6,410.5,80.728
5/9/2022 2:13,160.9,287.6,426.4,477.1,160.4,276,383.3,414.4,80.791
5/9/2022 2:14,154.3,282.2,419.6,420.8,163.1,282.5,360,408.7,80.728
5/9/2022 2:15,164.1,284.7,418.3,523.3,167.4,276.4,363.6,410.7,80.854
5/9/2022 2:16,155,281.5,422,427.5,169.3,286.9,366.6,411.2,80.476
5/9/2022 2:17,157.9,281,418.8,433.4,158.2,278.6,370.7,413.6,80.35
5/9/2022 2:18,157.6,286.7,424.1,419,159.6,283.3,359.2,410.5,80.287
5/9/2022 2:19,168.3,279.9,410.2,424.3,162.9,280.1,361.8,414.2,79.971
5/9/2022 2:20,161,277.1,431.7,465.1,167.1,278.9,376.4,409.8,79.656
5/9/2022 2:21,153,284,427.6,432.3,163.6,288.9,366.7,405.9,79.593
5/9/2022 2:22,161.5,284.4,425.9,421.5,163.9,280.9,362.4,405.4,79.845
5/9/2022 2:23,157.1,288.5,419.7,424.3,164.1,279.7,391.2,414.3,81.107
5/9/2022 2:24,162.6,276.1,403.2,410.1,158.7,280.3,437.6,408.6,81.485
5/9/2022 2:25,159,284.4,402.6,413.5,163.8,267.4,413.6,411.7,81.927
5/9/2022 2:26,158.3,278.9,397,426.1,163.3,270.4,417.9,413.3,82.305
5/9/2022 2:27,157.5,287.1,392.4,417.9,166.3,271.4,396.1,411.3,81.737
5/9/2022 2:28,162.9,284.2,385.1,428.7,165.8,288.1,405.8,412,81.864
5/9/2022 2:29,154,285.4,389.1,450.6,166.6,281.9,375,408.9,81.927
5/9/2022 2:30,154.9,290.1,393.4,413.1,164,279.1,365.4,411.7,81.99
5/9/2022 2:31,168.3,281.2,390.2,421.8,168.7,284.6,368.8,420.3,81.927
5/9/2022 2:32,159.9,294.4,378.2,461.8,166.7,272.2,363.7,407.5,81.359
5/9/2022 2:33,158,284.8,413.2,434.9,161.8,278.5,374.8,412.9,80.034
5/9/2022 2:34,158,282.4,426.4,413.9,158.4,277,363.4,410.5,79.656
5/9/2022 2:35,159.5,290.7,438.6,416,159.3,280.8,356.8,415.4,79.467
5/9/2022 2:36,154.4,285.1,455.5,416.7,165,277.9,358.6,415.2,80.034
5/9/2022 2:37,156.7,285.7,437.5,432.2,159.4,271.2,360.2,411,80.35
5/9/2022 2:38,161.4,285.9,418.9,419.9,162,286.6,364.1,415.6,81.485
5/9/2022 2:39,160.7,280.1,393.3,415.2,161.1,277.5,365.9,418.5,81.864
5/9/2022 2:40,157.3,281.5,386.7,427.4,164.4,277.6,359.7,409,82.368
5/9/2022 2:41,160.2,281.4,381.3,411.8,162.8,286,390.3,416.3,82.747
5/9/2022 2:42,156,284.2,377.9,413.6,166.7,281.7,357,416,82.936
5/9/2022 2:43,162.5,282.4,383.1,422,170,278.9,382.6,421.3,82.368
5/9/2022 2:44,167.5,282,378.9,432.5,163.3,291.2,374.4,417.7,82.62
5/9/2022 2:45,166.9,284.7,381.2,416,171.5,281.4,371.9,416.1,82.116
5/9/2022 2:46,157,286.2,377.3,417.7,162.5,284.9,363.8,412.6,81.737
5/9/2022 2:47,157,279.7,374.8,425,163.6,282.9,370.3,413.6,81.674
5/9/2022 2:48,156.2,298.3,381.7,428.3,166,279,368.5,412.9,81.107
5/9/2022 2:48,161.5,284,378.9,421,158.2,278.8,388.8,412.9,81.233
5/9/2022 2:49,153.7,285.3,378.2,422,163.7,285,363.5,412.1,81.296
5/9/2022 2:50,161.9,274.7,377.9,419.6,164,285.9,378.6,411.2,81.927
5/9/2022 2:51,157.9,294,370.4,422.3,168.3,276.5,368,411.4,81.737
5/9/2022 2:52,166.8,294.2,386.3,406.7,168.8,274.6,364.7,417.5,81.674
5/9/2022 2:53,166.4,290.3,388.3,408.1,164.4,280.1,355.4,409.1,82.053
5/9/2022 2:54,155.3,281.3,375,409.1,169.7,285.3,366.6,415.5,82.431
5/9/2022 2:55,162,289.8,385.7,414.4,168.7,284.9,359.2,410,82.053
5/9/2022 2:56,163.6,285.3,371.8,415.4,163.8,279.3,358.4,405.4,82.368
5/9/2022 2:57,158.3,278.1,376.7,414.2,166.2,286.3,369.3,413.8,82.179
5/9/2022 2:58,152.2,291.8,387,408,163.5,279.9,382.6,420.8,82.557
5/9/2022 2:59,155.8,282.1,380.5,418.1,164.1,285.9,369.9,417,82.368
5/9/2022 3:00,160.4,284.9,384.6,413.1,167,283.3,383.2,417.2,82.494
5/9/2022 3:01,148.7,277.8,373,412.9,166.6,280.4,361.6,418.7,82.053
5/9/2022 3:02,166.4,283.4,385.5,413,165.1,282.8,384,410.2,82.179
5/9/2022 3:03,168,282.2,383.1,403.6,167.5,284.2,373.2,414.9,82.305
5/9/2022 3:04,160.3,275.8,389.6,417.6,166.5,288.7,356.4,414.6,81.8
5/9/2022 3:05,151.9,287.3,377,412.4,170.8,286.2,372.5,415.9,81.548
5/9/2022 3:06,165.1,272,393.8,410.6,171.5,276.8,371.3,417.5,81.359
5/9/2022 3:07,155.6,292.9,393.3,418.4,169.7,282.4,369.5,418,81.359
5/9/2022 3:08,163.8,295.3,387.5,412,161.4,281.5,369.2,420.1,81.422
5/9/2022 3:09,157.5,290,388.4,421.9,175.7,272.5,371.7,428.6,81.674
5/9/2022 3:10,156.6,290.5,389.1,415,167.3,277.6,381.2,431.4,81.927
5/9/2022 3:11,157.2,286.8,379.1,408.9,166.7,285.9,377.5,426.6,82.053
5/9/2022 3:12,160.3,278.4,379.4,409.7,169.7,283.2,372.9,425.7,81.99
5/9/2022 3:13,162.9,286.4,383.9,426.3,166,280.3,376.6,433.3,81.485
5/9/2022 3:14,163.9,288.7,384.7,421.8,176,271.8,360.2,433.7,81.611
5/9/2022 3:15,159.1,277.7,384.6,459.3,174.8,279.2,363.6,425.9,81.548
5/9/2022 3:16,160.5,275.7,392.1,416.6,169.3,285.1,370.7,427.8,81.548
5/9/2022 3:17,160.7,281.8,391.5,422.2,174,279.3,373.2,436.5,80.476
5/9/2022 3:18,165.8,275.9,403.4,431.9,167,277.4,378.2,429.7,80.981
5/9/2022 3:19,155.6,281.5,396.9,428.1,169.6,283.1,411.4,426.9,82.305
5/9/2022 3:20,160.7,285.4,377.4,419.8,169.4,287.8,412,424.4,83.188
5/9/2022 3:21,162.8,285.9,386.6,407.3,163.1,285.8,405,429.5,83.125
5/9/2022 3:22,160.2,277.3,374.3,414.4,167.3,278.9,393.1,412.5,82.494
5/9/2022 3:23,153.3,284.7,370.5,417.7,163.7,279.2,390.8,417.2,82.305
5/9/2022 3:24,161.7,282.4,357.5,403.4,168.6,287,374,421.1,82.179
5/9/2022 3:25,159,286.9,372.4,414.6,166.3,287.5,373.2,421.2,82.368
5/9/2022 3:26,159.5,284.4,381.2,453,162.3,282.5,369.5,424.9,81.99
5/9/2022 3:27,160.2,274.6,378.6,421.5,160.6,285.2,374.3,422.1,81.927
5/9/2022 3:28,160,282.1,376,422.3,160.7,286.7,371.1,415.4,81.611
5/9/2022 3:29,156.4,286.1,389.4,413.8,161.1,281.2,379.3,426.7,81.737
5/9/2022 3:30,161.8,286,369.8,414.9,161.4,282,385.5,422.2,81.737
5/9/2022 3:31,157.7,277.4,373.7,424.3,158.5,279.3,378,412.4,81.99
5/9/2022 3:32,161.8,282.4,377.5,411,165.1,283.6,382.4,426.9,82.431
5/9/2022 3:33,155.5,276.4,376.7,418,162.8,279.1,397.4,424.5,82.62
5/9/2022 3:34,157.1,286.4,376.2,437.7,155.3,270.1,412,423.2,82.494
5/9/2022 3:35,164.9,287.4,376.6,422.1,164.4,274.6,415.3,414.8,82.116
5/9/2022 3:36,160.5,286.8,374.4,422.6,166.2,282.3,413.4,426.7,82.368
5/9/2022 3:37,165,273.2,384.7,446.5,172.5,280.5,417.4,418.9,81.99
5/9/2022 3:38,154.7,269,378.3,424.4,163.9,285.5,403.4,420.5,82.179
5/9/2022 3:39,157.7,284.6,363,406.3,161.9,287.8,395.7,425,82.305
5/9/2022 3:40,163.9,288.1,383.6,412.9,170.5,275.9,366.8,424.9,82.305
5/9/2022 3:41,172.4,284.3,383.8,414.6,164.5,284.7,354.1,419.9,82.81
5/9/2022 3:42,157.7,278.7,378.7,411.9,161.5,281.3,353.4,422.8,82.683
5/9/2022 3:43,156.3,274.1,365.7,410.9,164.5,280.7,371.6,427.9,82.999
5/9/2022 3:44,153.4,282.3,369.9,417,160.6,278.5,364.4,428.2,82.368
5/9/2022 3:45,163.3,286.6,384.2,413.4,160.6,288.2,352.5,413.2,82.62
5/9/2022 3:46,157.9,286,369.6,450,163.4,281,356.4,428.8,82.494
5/9/2022 3:47,158.6,283.2,370.1,437.3,169.1,287.8,343.7,421.5,82.242
5/9/2022 3:47,159.3,277.8,377.4,421.7,162.3,284.6,360.4,416.5,82.62
5/9/2022 3:48,159.8,278.6,363.9,406.9,168.7,284.8,365.5,428.4,81.674
5/9/2022 3:49,154.8,284.3,385.5,407.2,163.6,282.1,372.1,427.6,81.107
5/9/2022 3:50,170.7,281.9,402.9,413.5,166.6,291.3,362.4,423,80.161
5/9/2022 3:51,166.6,284.7,423.3,407.2,156.9,286.6,369.7,419.2,79.719
5/9/2022 3:52,152.5,286.9,435.6,418.8,160.6,286.2,359.1,427.1,79.404
5/9/2022 3:53,160.8,286.6,436,421,154,287.2,369.5,419.7,79.782
5/9/2022 3:54,155.3,280.5,430.6,416,155.2,273,349.6,427,79.971
5/9/2022 3:55,155.7,288.8,429.1,418.6,166.2,282.3,359.8,429,79.971
5/9/2022 3:56,159.9,282.7,425.8,413.6,155.9,280.2,356.7,424.3,80.728
5/9/2022 3:57,164.1,284.4,394.3,410.1,159.7,284.2,357,429.3,81.927
5/9/2022 3:58,164.8,285.8,393,418.6,171.2,284.5,364.8,422.8,82.116
5/9/2022 3:59,163.3,287.9,380.6,420.6,155.7,272.6,368.1,421.7,82.683
5/9/2022 4:00,165.5,281.2,373.7,499.7,166.8,280.7,366.6,423.7,82.053
5/9/2022 4:01,164.4,288.4,389.5,417,159.7,285.3,365.1,424.6,81.737
5/9/2022 4:02,160.2,290.2,387.2,424.9,163.3,276.8,362.1,426.9,81.737
5/9/2022 4:03,166,279.6,390,427.6,158.2,279.6,348.3,425.5,82.053
5/9/2022 4:04,161.2,278.1,385.1,428.8,171,275.3,362.7,424.6,82.683
5/9/2022 4:05,160,279.6,386.2,420.9,171.8,288.1,355.1,425.6,82.999
5/9/2022 4:06,164.5,287.5,378.2,420.5,163,290.8,368.6,425.9,82.999
5/9/2022 4:07,160.2,281.3,369,415,169,277.1,366.8,424.8,82.81
5/9/2022 4:08,161.9,287.5,379.1,414.3,158.4,284.4,368.1,418,82.747
5/9/2022 4:09,161.1,281.6,358.4,492.2,158.1,283.5,360.5,412.3,82.683
5/9/2022 4:10,163.3,286.9,371.4,411.4,155.9,274.5,367.5,418.2,82.242
5/9/2022 4:11,158.4,289,383.4,409.2,157.5,281.5,361.7,416.3,80.981
5/9/2022 4:12,168.8,285.7,393.4,414.1,160,283.7,361.3,405.4,80.854
5/9/2022 4:13,165.8,285,400.8,417.2,162.2,288.7,363.4,414.6,80.854
5/9/2022 4:14,160.9,275.2,403.8,427.6,160,282.3,353.9,406.8,80.665
5/9/2022 4:15,158.9,281.6,405.1,411.1,153,273.7,374.8,412.6,80.728
5/9/2022 4:16,160.2,287.7,406.1,479.3,164.4,285.8,367.9,419.5,81.737
5/9/2022 4:17,171.1,273,384.1,418.1,163.9,288.5,376.4,409.3,82.557
5/9/2022 4:18,157.9,289.3,379.3,416.5,153.5,278.6,378.4,415.2,82.557
5/9/2022 4:19,166.7,279.8,381.6,420.2,161,273.5,386.1,413.4,82.747
5/9/2022 4:20,167.7,284.7,364.5,424.5,155.5,272,373.8,414.9,82.305
5/9/2022 4:21,165.4,278.9,375.5,420,160.1,289.7,374.5,410.7,82.431
5/9/2022 4:22,172,274.8,366.2,476.6,158.9,276.6,370.9,396.3,82.494
5/9/2022 4:23,164.1,289.2,373,450.5,155.4,278.1,367,396.1,82.179
5/9/2022 4:24,160.6,281.8,381.3,427.8,157.5,283.8,362.8,401.7,82.179
5/9/2022 4:25,161.5,282.4,371.5,416.2,162.2,277.8,361,431.6,81.99
5/9/2022 4:26,158.7,291,362.5,413.8,158.7,284.2,365.5,408.9,82.431
5/9/2022 4:27,167.3,276.6,361.3,413.3,160,285.3,366.5,416.5,82.242
5/9/2022 4:28,163.1,286.8,365.4,419.2,161.1,288.9,366.5,417,82.494
5/9/2022 4:29,166.4,282.4,366.7,406.7,161.8,282.7,367.7,424,82.305
5/9/2022 4:30,162.2,285.9,369.5,426.1,157.8,286.1,368.1,437.3,81.8
5/9/2022 4:31,166.6,285.4,367.4,412.4,172.8,281.4,356,423.9,81.99
5/9/2022 4:32,161.7,277.6,377.5,430.2,160.6,291.4,357.2,418.3,82.683
5/9/2022 4:33,160,279.2,365.8,437.5,168.6,287.7,373.1,416.2,82.873
5/9/2022 4:34,164.8,280,366.8,420,170.1,288.7,361.8,424.8,81.737
5/9/2022 4:35,161.5,283.7,398.8,418.6,159,287,353.4,424.2,81.233
5/9/2022 4:36,164.3,289,377.1,447.1,165.5,277.1,365.2,419.4,81.044
5/9/2022 4:37,169.1,278.5,376.6,414.5,163.2,274.9,366.7,413.9,81.107
5/9/2022 4:38,163.1,276.2,382.9,427.4,162.5,282.5,369.6,421.2,81.737
5/9/2022 4:39,159.5,278.5,379.3,421.2,160.5,283.4,375.8,424,81.99
5/9/2022 4:40,164.6,286.1,397.9,416.9,161.8,278.7,408.4,427,82.431
5/9/2022 4:41,161.5,285.8,384.4,421.9,160.2,291.8,415.1,427.8,82.242
5/9/2022 4:42,163,278.4,384.5,449.5,163.2,291,407.1,422.6,81.611
5/9/2022 4:43,167.5,282.4,393.6,426.4,165,290.1,404.8,430.2,81.422
5/9/2022 4:44,159.6,278.4,381.6,443.4,153.5,286.6,387.4,436.5,81.107
5/9/2022 4:45,157.9,278.6,394.4,424.9,162.7,276.9,358.1,423.5,80.981
5/9/2022 4:46,165.4,278.6,373.3,419.9,165.5,282.7,360.5,425.2,81.548
5/9/2022 4:46,169.3,283.7,375,446.3,162.7,288.8,357.7,420.7,81.548
5/9/2022 4:47,164.4,289.3,385.1,451.8,156.3,286,356.5,426.8,82.053
5/9/2022 4:48,166.2,277.3,398.5,418.5,155.2,284.8,362.5,426.3,81.99
5/9/2022 4:49,162.9,281.4,388.5,420.5,159.8,284.2,385.3,426.8,81.8
5/9/2022 4:50,162,279.5,384.5,421.4,155.1,274.7,376.1,427,82.368
5/9/2022 4:51,166.5,288.3,370.5,438,157.8,282.6,367.7,428.7,82.999
5/9/2022 4:52,168.1,286.6,368.1,443.5,164.5,282.7,393.8,422.7,82.557
5/9/2022 4:53,168.3,277.1,372.8,417.1,161.7,281.3,414.8,420.6,81.99
5/9/2022 4:54,163.4,284.7,386,449.2,156.3,280.8,436.9,426.4,81.485
5/9/2022 4:55,166.7,275.4,385.9,435.6,158.1,291.9,429.6,413.2,81.485
5/9/2022 4:56,165.3,285,377.8,424.3,160.5,287.1,431.7,410.6,81.674
5/9/2022 4:57,165,284.6,364,410.2,162,290.5,428.8,423.9,81.485
5/9/2022 4:58,163.9,275.4,393.9,413.3,153.1,279.4,420.8,434.6,81.17
5/9/2022 4:59,160.2,280.6,381.6,466.4,161.1,284.4,402.2,420.6,81.296
5/9/2022 5:00,165,275.7,398.6,419.4,164.1,290.9,376,425.3,81.927
5/9/2022 5:01,161.5,275,384.4,425.8,157.8,268.5,377.9,417.4,82.557
5/9/2022 5:02,164,288.5,372.4,426,155.4,276.2,374.9,430.6,82.81
5/9/2022 5:03,166,283.4,374.4,504.3,156,285,366.8,427.3,82.62
5/9/2022 5:04,160.4,292.4,362,423.2,159.1,282.6,367.1,431.3,82.368
5/9/2022 5:05,161.5,278.5,396.3,416.4,162,279,358.9,425.5,80.981
5/9/2022 5:06,156,281.8,422.9,434.6,156.1,288.5,350.3,428.3,80.287
5/9/2022 5:07,163.9,286,421.2,425.4,153.4,277.5,360.1,421.7,79.719
5/9/2022 5:08,160.7,281.9,424.2,416.8,158.9,284.9,366.6,416.8,79.341
5/9/2022 5:09,156.2,286.6,450.9,424.4,156,285.3,360.4,426.4,79.719
5/9/2022 5:10,154.7,291.1,429,444.8,157.4,287.5,362.4,437.3,80.287
5/9/2022 5:11,161.8,290.9,401.1,417.9,154.7,269.1,374.1,439.3,82.053
5/9/2022 5:12,159.3,281.5,401.1,475.7,154.5,286.3,359.4,442.7,82.368
5/9/2022 5:13,162.4,273.1,378.3,412.2,163.7,282,369.6,440.4,82.242
5/9/2022 5:14,158.3,280.2,388.8,414.1,157.5,284.1,364.4,458.6,81.927
5/9/2022 5:15,157.1,284.1,399.4,408.3,164.4,286.8,366.4,426.9,81.611
5/9/2022 5:16,158.7,279.7,385.5,416.3,157.5,278,365,429.7,81.674
5/9/2022 5:17,164.9,279.9,395.6,431.3,162,274.3,387.7,418.3,81.17
5/9/2022 5:18,169.2,277.3,407.6,456.3,155.1,289.1,402.7,426.3,80.917
5/9/2022 5:19,161.5,281,402.2,420.7,154.4,284.7,395.9,420.9,80.665
5/9/2022 5:20,159.5,280,419.1,411.1,155.4,282.2,408.6,430.3,79.971
5/9/2022 5:21,160,276.6,433.8,413,155.4,280.2,399.2,422,79.341
5/9/2022 5:22,163,282,435.2,408.7,159,280.1,395.5,422.9,79.341
5/9/2022 5:23,159.3,284.8,435.7,409.5,156.8,279.6,404.6,419.7,79.088
5/9/2022 5:24,162,271.2,441.6,410,155.9,280.9,366,447.4,78.962
5/9/2022 5:25,164.2,285.8,453.5,423.6,154.1,276.8,378.5,428,79.845
5/9/2022 5:26,162.2,288.1,432.7,418.8,153.6,279.3,367.7,433.4,81.485
5/9/2022 5:27,158.2,293.3,408.1,423.2,165.5,279.7,373.6,439.1,81.422
5/9/2022 5:28,159.3,287.2,415.8,464.5,160,277.9,370.6,437,81.737
5/9/2022 5:29,157.2,277.7,399.2,406.7,160.8,289.8,360,428.2,81.17
5/9/2022 5:30,155.1,279.6,404.6,410.7,158.6,278.7,365.9,417.4,80.917
5/9/2022 5:31,156.8,285.1,407.1,431.9,153.3,278.8,362.6,431.5,81.107
5/9/2022 5:32,156.7,283.1,397.6,419.1,156,273.6,361.3,425.3,81.611
5/9/2022 5:33,163.1,281.7,395.3,420.5,150.7,277.3,361.1,426.6,81.927
5/9/2022 5:34,157.7,286.5,407.6,414.6,156,284.7,372.1,470,81.737
5/9/2022 5:35,157.8,278.9,387,410.1,160.9,294.1,382.8,441.9,81.611
5/9/2022 5:36,159.5,278.6,378.5,415.9,151,279.7,381.6,486.1,82.431
5/9/2022 5:37,163.5,277.9,379.1,407.5,151.6,275.1,398.8,466.6,82.305
5/9/2022 5:38,156,283.9,385,413.1,165.5,288.2,424.1,458.3,82.305
5/9/2022 5:39,159.1,286.4,382.7,413.1,157.7,285,458.4,458.6,82.557
5/9/2022 5:40,164.3,276,379.8,419.7,158.2,282.3,457.2,452.6,82.242
5/9/2022 5:41,161.8,282.7,366.4,408.5,167.9,290.5,453.8,453.8,82.116
5/9/2022 5:42,156.1,282.1,388.3,417.3,159.1,280.4,461,454.7,81.674
5/9/2022 5:43,156.2,275.1,376.2,426.5,160,292.1,450.5,452.8,81.611
5/9/2022 5:44,164.5,283,377.5,413.5,159.7,290,433.7,440.7,81.548
5/9/2022 5:45,158.6,275.8,386.5,425.6,161.4,280.4,417.1,444.9,81.8
5/9/2022 5:45,155.1,278.1,383.2,471.9,159.1,281.2,397.4,429.1,81.485
5/9/2022 5:46,158.3,276,399.8,410.2,159.9,291.3,375,429.6,81.233
5/9/2022 5:47,158.1,280.3,377.5,407.6,146.6,278.6,377,431.5,80.981
5/9/2022 5:48,157.6,281.3,380.7,410.3,161.5,279.1,385.6,439.9,81.422
5/9/2022 5:49,159.4,275.1,381.5,412.6,156.6,280.5,382.5,445.1,81.359
5/9/2022 5:50,159.3,277.8,377.5,432,151.7,285.4,383.3,439.2,81.296
5/9/2022 5:51,165.1,272.7,380.9,399,158.3,282,384.3,428.9,81.17
5/9/2022 5:52,158.9,283.4,381.7,409.3,150.6,279.7,392.4,424,80.917
5/9/2022 5:53,157,282.2,397.7,407.8,147.3,281,417.4,429.3,80.981
5/9/2022 5:54,155.2,280.2,391.5,420.9,153.5,286.9,424.1,430.8,80.791
5/9/2022 5:55,163.9,270.6,394.8,413.9,150.8,287.2,414.5,428.6,81.044
5/9/2022 5:56,162.5,289.5,386.8,448.3,157,285.9,413.2,428,81.296
5/9/2022 5:57,156,281.7,394.2,412.9,160.6,294.4,404.2,422,81.422
5/9/2022 5:58,154.6,280.9,390.2,406.3,153.7,287.7,400.1,430.6,81.359
5/9/2022 5:59,156.7,274.9,378.2,406.1,157.3,280.1,370.7,412.6,82.368
5/9/2022 6:00,156.6,272.6,378.9,414.1,149.9,285,357.5,426.6,82.747
5/9/2022 6:01,154.7,278.2,374.4,418.8,157.1,277.1,371,421.2,81.737
5/9/2022 6:02,164.3,279.4,374.6,410.1,155.8,283.3,361.2,420.2,81.422
5/9/2022 6:03,158.9,280.9,381.4,413,147.4,291.6,364.8,413.8,81.17
5/9/2022 6:04,159.1,277.3,409.3,421.4,151.3,278.9,369.3,428.3,80.161
5/9/2022 6:05,171.6,278.6,420.9,410.2,154.1,279.5,378.6,419.1,79.971
5/9/2022 6:06,158.6,276.3,427.5,404.4,150,279,368.8,414,79.845
5/9/2022 6:07,154.3,283.9,420.4,448.7,156.6,284.4,368.4,412.5,80.034
5/9/2022 6:08,159.4,271.6,425.3,414.2,158.4,276.4,365.8,412.8,80.287
5/9/2022 6:09,156.6,275.4,428.3,443.3,152.9,276.7,374.2,435.4,81.107
5/9/2022 6:10,157.9,280.7,392.5,418.9,154.9,278.6,370.5,416.2,81.864
5/9/2022 6:11,165,283.5,372.7,407.5,154.2,288.6,366.7,413.3,82.747
5/9/2022 6:12,154.2,288.3,367.1,400.4,154.1,281.4,381.3,414.2,82.999
5/9/2022 6:13,146.1,274.5,379.8,414.8,154.6,281.4,372.6,417.5,82.368
5/9/2022 6:14,160.2,286.4,375.4,417.1,155.6,286,370.3,411.1,81.485
5/9/2022 6:15,166.6,287.6,378.3,405.5,157.1,270.7,366.1,410,81.359
5/9/2022 6:16,153.1,291.4,372.1,401.7,153.6,273.8,364.9,412.8,81.99
5/9/2022 6:17,153.3,275.9,375.1,410.8,149.9,287.8,360,428.8,82.053
5/9/2022 6:18,156.3,268.5,380.6,410.1,155.9,286.6,364.8,427.5,82.368
5/9/2022 6:19,156.6,280.6,393.9,406.1,155.3,285.3,370,434.6,80.539
5/9/2022 6:20,153.2,273.1,413.6,416,154.5,282.6,375.3,427.4,79.845
5/9/2022 6:21,152.4,272.1,442.5,407.8,145.8,284.4,370.8,426,79.467
5/9/2022 6:22,167.9,276.6,430.9,406.9,152.9,277.3,397.8,464.3,79.656
5/9/2022 6:23,163.4,280.2,422.8,413,153.3,289.4,375.7,425.1,79.845
5/9/2022 6:24,155.7,273.5,425.3,443.7,157.7,275,369.7,430.4,80.854
5/9/2022 6:25,162.7,269.1,400.2,414.3,152.2,278.5,366.1,419,81.8
5/9/2022 6:26,153.7,279.1,381.3,397.6,156.9,283.8,353.7,428,82.368
5/9/2022 6:27,160.5,285.7,383.6,403.3,153.7,281.8,365.9,436.6,82.179
5/9/2022 6:28,161.7,275.2,379.2,410.5,156,285.8,365.8,409.5,82.368
5/9/2022 6:29,155,278.7,380.2,407.9,152.1,287.4,363.8,416.7,83.125
5/9/2022 6:30,163.5,274.7,367,404.7,150.8,275.9,360.9,443.5,82.494
5/9/2022 6:31,155.2,281.2,376,420.3,150.4,282.5,362.6,415.8,82.116
5/9/2022 6:32,160.9,282.1,371.9,446.5,151.5,283.9,363.1,419.9,82.242
5/9/2022 6:33,155.4,276.7,368.9,407.9,160.3,282.7,365.1,418.4,81.737
5/9/2022 6:34,158.4,283.2,368.2,410.1,158.5,282.8,357.8,402.5,81.548
5/9/2022 6:35,161.8,270.2,369.7,409.5,158.4,277.4,356.8,418.2,81.611
5/9/2022 6:36,157.3,281,375.7,419.4,153.7,273.5,354.3,404.8,82.242
5/9/2022 6:37,156,273.3,381,430.9,156.9,279.3,365,423.1,81.611
5/9/2022 6:38,163.3,288.7,377.5,405.2,152.7,276.5,362,421,81.17
5/9/2022 6:39,161.8,276.8,371.7,474.4,152.5,282.8,364.4,412.5,81.107
5/9/2022 6:40,157.9,270.4,393.1,419.1,153.5,285.9,367.8,418,81.107
5/9/2022 6:41,161.9,276,385.5,401.5,158.8,281.4,377.9,413.5,80.791
5/9/2022 6:42,166.1,288.3,404.8,397,153,277.3,377.3,449.9,81.548
5/9/2022 6:43,157.7,277.4,397.7,474.8,149.6,286.6,376.8,416.4,82.053
5/9/2022 6:44,160.7,277.7,390.3,401.2,154.6,279.1,399.7,410.2,82.494
5/9/2022 6:44,154,286.6,388,440,153.1,279.9,377.8,407.4,82.242
5/9/2022 6:45,160.5,274,403,405.5,151.5,284,396.6,414.7,81.674
5/9/2022 6:46,161.4,282.7,393.7,410.2,155.4,285.1,390.3,419,81.107
5/9/2022 6:47,165.2,283.1,402.6,408.9,148.7,284.3,409.5,412.8,81.548
5/9/2022 6:48,158.1,283.6,385.4,403,155.4,275,383.9,410,81.17
5/9/2022 6:49,158.2,278.9,392.6,411.1,151.4,271.8,389.9,410.6,80.854
5/9/2022 6:50,157.5,273.3,403.1,408,154.3,283.1,379.3,422.8,81.107
5/9/2022 6:51,158.2,280,400.7,396.1,154.4,283.3,388.9,418.4,81.233
5/9/2022 6:52,161.5,283.7,394.7,441,151.9,281.9,419.8,411.5,81.296
5/9/2022 6:53,163.3,279.7,402.9,417.1,162.3,283.6,418,419.6,80.539
5/9/2022 6:54,162.4,279.8,398.1,409.4,152.6,281.9,419.2,412.5,80.854
5/9/2022 6:55,158.1,272.3,398.6,415.3,153.6,291.3,405.7,417.9,80.854
5/9/2022 6:56,161.6,272.5,406.7,410.3,158.1,282.5,405.4,421.1,80.602
5/9/2022 6:57,155.4,283.7,408.1,439.2,151,277.7,387.8,418.2,80.539
5/9/2022 6:58,162.9,273.5,405.6,406.1,151.6,280.7,379.6,438.1,81.107
5/9/2022 6:59,165.2,285,423.3,400,155.6,280.2,370.1,428.9,81.296
